featureid	ERR599164	SRR3963458	SRR3963457	ERR598999	SRR3965758	ERR599124	ERR599004	SRR3968062	ERR599034	ERR599127	ERR599067	ERR599083	SRR3963982	ERR599055	SRR3968061	SRR3962773	ERR599072	SRR3963622	ERR599152	ERR599167	ERR599159	ERR599015	ERR599175	ERR599051	ERR598980	ERR599076	SRR3966130	SRR3960579	ERR599128	ERR598964	ERR599085	ERR599062	SRR3960577	ERR599109	SRR3965873	SRR3963449	SRR3967690	ERR599112	ERR598944	ERR599131	ERR599166	SRR3965874	SRR3968777	ERR599096	ERR598958	SRR3961935	SRR3961906	SRR3963804	SRR3961047	SRR3960575	SRR3965586	ERR599031	ERR599033	ERR599000	ERR599048	ERR598947	SRR3967700	ERR599008	ERR599172	ERR599021	ERR598960	ERR599047	ERR599005	ERR599154	SRR3962680	ERR598971	SRR3967319	ERR599086	ERR599071	ERR598985	SRR3960578	ERR599044	ERR599149	ERR599125	ERR599060	ERR599037	SRR3962293	SRR3965592	ERR599115	ERR599132	ERR599020
Cnuibacter physcomitrellae	279.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7704.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	189.0	429.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Agrococcus sp. SCSIO52902	105.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1390.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	329.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Microcella alkaliphila	45.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	53.0	0.0	0.0	0.0	0.0	232.0	0.0	36.0	0.0	55.0	23.0	0.0	0.0	57.0	40.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	421.0	93.0	0.0	305.0	0.0	0.0	46.0	90.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	56.0	516.0	30.0	0.0	0.0	20.0	0.0	22.0	67.0	115.0	52.0	89.0	0.0	0.0	0.0	0.0	27.0	168.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	801.0	0.0	25.0
Microcella flavibacter	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	222.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gulosibacter sediminis	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	586.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	207.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brevibacterium casei	6480.0	0.0	0.0	942.0	0.0	66.0	385.0	0.0	3974.0	900.0	213.0	1031.0	0.0	0.0	0.0	0.0	3240.0	0.0	956.0	1171.0	374.0	974.0	491.0	476.0	1455.0	1008.0	0.0	45.0	180.0	3077.0	88.0	4699.0	101.0	619.0	0.0	0.0	100.0	53760.0	1958.0	90.0	4124.0	0.0	0.0	927.0	2034.0	241.0	0.0	0.0	207.0	172.0	0.0	925.0	1114.0	291.0	114.0	305.0	0.0	220.0	292.0	3824.0	24477.0	2350.0	232.0	47.0	0.0	488.0	0.0	739.0	310.0	8822.0	128.0	419.0	92.0	34.0	411.0	575.0	244.0	0.0	907.0	208.0	748.0
Brevibacterium sp. W7.2	12373.0	0.0	0.0	1321.0	0.0	0.0	644.0	0.0	7344.0	1885.0	0.0	1258.0	0.0	0.0	0.0	0.0	3729.0	0.0	1774.0	3282.0	0.0	1807.0	669.0	759.0	1461.0	1702.0	0.0	0.0	0.0	4167.0	0.0	12363.0	0.0	1392.0	0.0	0.0	0.0	125387.0	3280.0	0.0	2604.0	0.0	0.0	1307.0	3184.0	0.0	0.0	0.0	0.0	0.0	0.0	2251.0	1213.0	0.0	0.0	212.0	0.0	0.0	645.0	6977.0	44522.0	5592.0	0.0	0.0	0.0	706.0	0.0	1134.0	0.0	20008.0	0.0	0.0	0.0	0.0	739.0	1704.0	0.0	0.0	1116.0	480.0	1743.0
Brevibacterium sp. Ap13	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	357.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0
Brevibacterium sp. CS2	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	0.0	761.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	32.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	293.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	307.0	0.0	89.0	0.0	224.0	0.0	23.0	98.0	0.0	0.0	33.0	0.0	451.0	0.0	286.0	0.0	191.0	0.0	69.0	0.0	50.0	0.0	0.0	0.0	0.0	103.0	25.0	228.0
Kocuria palustris	2925.0	0.0	0.0	163.0	0.0	171.0	74.0	0.0	616.0	58.0	212.0	145.0	0.0	57.0	0.0	0.0	3535.0	0.0	49.0	0.0	977.0	0.0	116.0	105.0	464.0	49.0	0.0	0.0	125.0	248.0	122.0	56.0	0.0	0.0	0.0	0.0	0.0	1055.0	108.0	153.0	2764.0	0.0	0.0	190.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.0	531.0	97.0	776.0	0.0	4146.0	0.0	1680.0	3581.0	383.0	201.0	135.0	0.0	722.0	28.0	1547.0	482.0	1159.0	0.0	747.0	179.0	1008.0	113.0	49.0	0.0	0.0	1790.0	288.0	764.0
Kocuria turfanensis	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	52.0	0.0	3418.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	55.0	0.0	218.0	0.0	93.0	173.0	419.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	760.0	0.0	24.0	0.0	49.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0
Kocuria rosea	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	59.0	41.0	353.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	407.0	0.0	42.0	182.0	883.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	156.0	0.0	25.0	0.0	88.0	0.0	0.0	0.0	0.0	84.0	0.0	0.0
Kocuria flava	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	386.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	219.0	0.0	19.0	120.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	0.0	24.0	0.0	26.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0
Micrococcus luteus	190.0	0.0	0.0	155.0	0.0	297.0	164.0	0.0	168.0	96.0	115.0	150.0	0.0	0.0	0.0	0.0	895.0	0.0	129.0	0.0	1692.0	125.0	0.0	0.0	467.0	103.0	0.0	0.0	0.0	466.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1361.0	918.0	0.0	2566.0	0.0	0.0	145.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132.0	2822.0	0.0	742.0	0.0	2106.0	0.0	98.0	1127.0	627.0	108.0	433.0	0.0	507.0	0.0	165.0	224.0	10010.0	0.0	866.0	155.0	519.0	177.0	0.0	0.0	0.0	1826.0	0.0	318.0
Rothia mucilaginosa	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	641.0	193.0	129.0	136.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	0.0	825.0	0.0	782.0	0.0	46.0	69.0	58.0	0.0	0.0	0.0	469.0	26.0	62.0	73.0	148.0	0.0	86.0	0.0	149.0	0.0	0.0	0.0	0.0	31.0	0.0	38.0
Rothia kristinae	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	459.0	0.0	0.0	0.0	52.0	0.0	33.0	134.0	0.0	0.0	64.0	0.0	79.0	0.0	0.0	0.0	232.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0
Rothia aeria	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	462.0	0.0	284.0	0.0	24.0	38.0	0.0	0.0	0.0	0.0	54.0	0.0	31.0	0.0	0.0	0.0	54.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rothia dentocariosa	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	161.0	48.0	86.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	522.0	0.0	332.0	0.0	21.0	86.0	23.0	0.0	0.0	0.0	20.0	0.0	22.0	74.0	30.0	0.0	225.0	39.0	105.0	0.0	0.0	0.0	0.0	201.0	0.0	0.0
Auritidibacter sp. NML130574	19.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	276.0	52.0	0.0	119.0	0.0	0.0	31.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	27.0	0.0	0.0	0.0	0.0	0.0	20.0	55.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0
Georgenia sp. TF02-10	2646.0	0.0	0.0	335.0	0.0	0.0	0.0	0.0	1545.0	0.0	0.0	312.0	0.0	0.0	0.0	0.0	888.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	142.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40902.0	28.0	0.0	36.0	0.0	0.0	339.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	323.0	95.0	0.0	32.0	0.0	24.0	0.0	1605.0	9437.0	18.0	31.0	18.0	0.0	86.0	0.0	192.0	0.0	62.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	39.0	230.0
Serinicoccus chungangensis	441.0	0.0	0.0	79.0	0.0	54.0	65.0	0.0	82.0	39.0	38.0	74.0	0.0	0.0	0.0	0.0	507.0	0.0	46.0	0.0	322.0	40.0	74.0	52.0	578.0	38.0	0.0	0.0	0.0	239.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	115.0	150.0	34.0	1746.0	0.0	0.0	89.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	117.0	0.0	176.0	0.0	4167.0	0.0	262.0	543.0	233.0	0.0	0.0	0.0	127.0	0.0	84.0	146.0	1671.0	0.0	69.0	0.0	874.0	88.0	0.0	0.0	0.0	720.0	0.0	86.0
Serinicoccus marinus	161.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	311.0	0.0	0.0	0.0	38.0	27.0	43.0	31.0	646.0	0.0	0.0	0.0	0.0	161.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	113.0	0.0	2543.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	938.0	0.0	75.0	439.0	168.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	532.0	0.0	51.0	0.0	207.0	37.0	0.0	0.0	0.0	963.0	0.0	30.0
Serinicoccus profundi	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	169.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0
Ornithinimicrobium flavum	37.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.0	0.0	0.0	0.0	52.0	0.0	32.0	29.0	70.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	43.0	0.0	925.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	865.0	0.0	27.0	69.0	69.0	0.0	0.0	0.0	75.0	0.0	22.0	44.0	229.0	0.0	0.0	0.0	203.0	26.0	0.0	0.0	0.0	122.0	0.0	37.0
Ornithinimicrobium sp. INDO-MA30-4	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kytococcus sedentarius	525.0	0.0	0.0	48.0	0.0	0.0	66.0	0.0	146.0	46.0	59.0	30.0	0.0	0.0	0.0	0.0	1922.0	0.0	30.0	0.0	80.0	28.0	48.0	58.0	355.0	0.0	0.0	0.0	35.0	86.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	112.0	63.0	1573.0	0.0	0.0	31.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	99.0	0.0	266.0	0.0	1597.0	0.0	269.0	982.0	131.0	0.0	0.0	0.0	222.0	0.0	488.0	178.0	390.0	0.0	114.0	16.0	303.0	39.0	0.0	0.0	0.0	1290.0	115.0	230.0
Janibacter melonis	113.0	0.0	0.0	0.0	0.0	284.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	1742.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	227.0	46.0	0.0	122.0	0.0	54.0	126.0	0.0	487.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	141.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0
Janibacter indicus	87.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	0.0	0.0	0.0	405.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	289.0	83.0	0.0	295.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	71.0	76.0	0.0	132.0	0.0	50.0	155.0	0.0	235.0	0.0	0.0	0.0	0.0	0.0	0.0	405.0	0.0	252.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	0.0	0.0
Janibacter limosus	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	23.0	0.0	13.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0
Mycolicibacterium poriferae	7215.0	197.0	1392.0	6974.0	164.0	23361.0	3724.0	0.0	5089.0	9009.0	309.0	7158.0	184.0	194.0	0.0	43476.0	4839.0	587.0	8839.0	0.0	148432.0	9071.0	4051.0	4017.0	52752.0	8905.0	0.0	32730.0	380.0	75600.0	427.0	0.0	811.0	0.0	311.0	3576.0	0.0	91107.0	36317.0	3343.0	115580.0	30.0	69.0	6898.0	26964.0	39053.0	37290.0	118.0	20126.0	9785.0	90.0	0.0	7116.0	23557.0	12169.0	16500.0	0.0	79487.0	0.0	4361.0	30049.0	49736.0	25120.0	3957.0	616.0	1447.0	0.0	1359.0	1842.0	53984.0	3133.0	15489.0	3015.0	17613.0	3826.0	0.0	23119.0	44.0	69661.0	801.0	752.0
Mycolicibacterium mageritense	56.0	0.0	0.0	26.0	0.0	49.0	0.0	0.0	20.0	0.0	0.0	16.0	0.0	0.0	0.0	57.0	0.0	0.0	17.0	0.0	308.0	25.0	0.0	0.0	169.0	16.0	0.0	43.0	0.0	168.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	769.0	39.0	42.0	126.0	0.0	0.0	31.0	42.0	30.0	40.0	0.0	37.0	39.0	0.0	0.0	16.0	135.0	79.0	204.0	0.0	197.0	0.0	50.0	135.0	68.0	260.0	37.0	0.0	0.0	0.0	0.0	0.0	145.0	0.0	186.0	36.0	50.0	0.0	0.0	34.0	0.0	256.0	0.0	0.0
Mycolicibacterium phocaicum	98.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	30.0	0.0	615.0	40.0	0.0	0.0	296.0	35.0	0.0	52.0	0.0	244.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	228.0	71.0	256.0	2976.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	391.0	376.0	550.0	0.0	67.0	0.0	62.0	561.0	204.0	714.0	47.0	0.0	0.0	0.0	0.0	0.0	746.0	0.0	10187.0	1814.0	0.0	0.0	0.0	0.0	0.0	190.0	0.0	0.0
Mycolicibacterium austroafricanum	407.0	0.0	0.0	394.0	0.0	1162.0	0.0	0.0	563.0	194.0	0.0	394.0	0.0	0.0	0.0	357.0	0.0	0.0	195.0	0.0	7508.0	160.0	0.0	0.0	1229.0	201.0	0.0	595.0	0.0	425.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11157.0	170.0	378.0	474.0	0.0	0.0	386.0	122.0	397.0	848.0	0.0	0.0	0.0	0.0	0.0	332.0	1109.0	845.0	1428.0	0.0	2128.0	0.0	0.0	2992.0	265.0	1515.0	0.0	0.0	0.0	0.0	0.0	0.0	429.0	0.0	2607.0	534.0	492.0	0.0	0.0	426.0	0.0	1193.0	0.0	0.0
Mycobacterium sp. MS1601	440.0	0.0	0.0	0.0	0.0	257.0	0.0	0.0	161.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	1573.0	0.0	0.0	0.0	60.0	0.0	0.0	38.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5145.0	0.0	304.0	56.0	0.0	0.0	0.0	0.0	56.0	60.0	0.0	21.0	0.0	0.0	0.0	0.0	921.0	795.0	1585.0	0.0	712.0	0.0	244.0	1180.0	21.0	1748.0	161.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	969.0	180.0	148.0	0.0	0.0	47.0	0.0	53.0	0.0	0.0
Corynebacterium tuberculostearicum	921.0	0.0	0.0	86.0	0.0	295.0	0.0	0.0	197.0	0.0	98.0	82.0	0.0	0.0	0.0	160.0	606.0	0.0	0.0	0.0	1966.0	56.0	0.0	0.0	324.0	0.0	0.0	0.0	53.0	167.0	119.0	48.0	0.0	0.0	0.0	0.0	146.0	915.0	156.0	140.0	300.0	0.0	0.0	97.0	179.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	1451.0	0.0	616.0	0.0	2301.0	462.0	542.0	1066.0	164.0	81.0	227.0	0.0	224.0	0.0	573.0	498.0	400.0	0.0	285.0	94.0	606.0	0.0	834.0	78.0	0.0	547.0	136.0	604.0
Corynebacterium matruchotii	232.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	311.0	0.0	253.0	202.0	132.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	13.0	61.0	0.0	355.0	0.0	0.0	22.0	0.0	0.0
Corynebacterium kefirresidentii	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172.0	0.0	0.0	0.0	132.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	604.0	60.0	56.0	174.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	391.0	0.0	243.0	0.0	416.0	0.0	45.0	614.0	47.0	0.0	73.0	0.0	206.0	0.0	168.0	216.0	243.0	0.0	136.0	0.0	111.0	0.0	64.0	0.0	0.0	126.0	0.0	149.0
Corynebacterium singulare	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	177.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135.0	0.0	44.0	103.0	0.0	0.0	0.0	0.0	47.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0
Corynebacterium ureicelerivorans	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	142.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	70.0	0.0	30.0	0.0	19.0	44.0	0.0	0.0	0.0	0.0	228.0	0.0	54.0	0.0	19.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0
