featureid	ERR599164	SRR3963458	SRR3963457	ERR598999	SRR3965758	ERR599124	ERR599004	SRR3968062	ERR599034	ERR599127	ERR599067	ERR599083	SRR3963982	ERR599055	SRR3968061	SRR3962773	ERR599072	SRR3963622	ERR599152	ERR599167	ERR599159	ERR599015	ERR599175	ERR599051	ERR598980	ERR599076	SRR3966130	SRR3960579	ERR599128	ERR598964	ERR599085	ERR599062	SRR3960577	ERR599109	SRR3965873	SRR3963449	SRR3967690	ERR599112	ERR598944	ERR599131	ERR599166	SRR3965874	SRR3968777	ERR599096	ERR598958	SRR3961935	SRR3961906	SRR3963804	SRR3961047	SRR3960575	SRR3965586	ERR599031	ERR599033	ERR599000	ERR599048	ERR598947	SRR3967700	ERR599008	ERR599172	ERR599021	ERR598960	ERR599047	ERR599005	ERR599154	SRR3962680	ERR598971	SRR3967319	ERR599086	ERR599071	ERR598985	SRR3960578	ERR599044	ERR599149	ERR599125	ERR599060	ERR599037	SRR3962293	SRR3965592	ERR599115	ERR599132	ERR599020
Alteromonadaceae bacterium UBA2620	139981.0	315.0	1454.0	46635.0	398.0	4036.0	122004.0	2190.0	11079.0	161077.0	162113.0	47403.0	610.0	171124.0	486.0	970.0	109013.0	2581.0	160267.0	733.0	29199.0	160462.0	124329.0	123287.0	138367.0	160419.0	551.0	3562.0	344107.0	3442.0	84104.0	2453.0	792.0	351.0	865.0	215.0	1620.0	2071.0	1824.0	38191.0	6171.0	324.0	1004.0	46254.0	2313.0	84.0	0.0	478.0	138.0	4381.0	365.0	408.0	46447.0	254232.0	69306.0	24901.0	3059.0	8462.0	1304.0	82679.0	70616.0	1836.0	150159.0	38878.0	196.0	814760.0	333.0	256037.0	423027.0	91837.0	2205.0	1566024.0	269258.0	1982.0	123503.0	3312.0	1408.0	2901.0	40960.0	940913.0	170298.0
Alteromonadaceae bacterium	1776.0	187.0	137.0	2472.0	109.0	321.0	6685.0	2293.0	617.0	1994.0	6587.0	2512.0	1413.0	1460.0	444.0	526.0	5117.0	274.0	2151.0	831.0	2192.0	2046.0	6776.0	7085.0	15138.0	2041.0	1174.0	768.0	2972.0	1668.0	926.0	3536.0	780.0	339.0	369.0	89.0	1853.0	773.0	899.0	1280.0	956.0	188.0	597.0	2459.0	1104.0	92.0	38.0	48.0	78.0	1173.0	761.0	518.0	2542.0	16694.0	3890.0	1374.0	1692.0	1723.0	275.0	1080.0	4309.0	619.0	8210.0	2536.0	92.0	33162.0	1002.0	13875.0	5032.0	11565.0	883.0	52045.0	9006.0	362.0	7038.0	643.0	330.0	422.0	4842.0	8236.0	5891.0
Alteromonadaceae bacterium XY-R5	15.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	23.0	15.0	13.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	14.0	36.0	0.0	0.0	0.0	13.0	25.0	0.0	30.0	0.0	0.0	46.0	0.0	0.0	20.0	104.0	0.0	224.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0
Marisediminitalea aggregata	3194.0	0.0	129.0	1397.0	65.0	3136.0	3522.0	0.0	27772.0	309.0	1693.0	1420.0	167.0	9321.0	0.0	0.0	3369.0	31.0	305.0	12702.0	20522.0	312.0	3637.0	3753.0	244568.0	311.0	273.0	46.0	18978.0	36.0	115.0	4971.0	1770.0	5379.0	162.0	16.0	17.0	53.0	21.0	582.0	369.0	57.0	0.0	1420.0	77.0	0.0	0.0	24.0	0.0	843.0	1006.0	868.0	1456.0	79372.0	20942.0	906.0	19.0	52.0	46854.0	1784.0	178029.0	18.0	45555.0	12229.0	0.0	8652.0	55.0	19160.0	524.0	81221.0	2136.0	21448.0	3678.0	13.0	3577.0	109179.0	23.0	324.0	7208.0	52197.0	2313.0
Glaciecola sp. UBA1851	193.0	0.0	0.0	60.0	0.0	0.0	165.0	61.0	15.0	61.0	253.0	70.0	63.0	79.0	0.0	79.0	239.0	0.0	51.0	63.0	120.0	69.0	166.0	204.0	318.0	68.0	15.0	0.0	177.0	0.0	31.0	216.0	37.0	24.0	0.0	0.0	27.0	35.0	0.0	21.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	56.0	29.0	29.0	70.0	131.0	34.0	47.0	18.0	0.0	0.0	102.0	81.0	0.0	106.0	20.0	0.0	1321.0	36.0	411.0	169.0	308.0	90.0	248.0	35.0	0.0	194.0	18.0	22.0	0.0	48.0	465.0	478.0
Glaciecola sp. XM2	21.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	40.0	48.0	0.0	12.0	18.0	0.0	0.0	0.0	32.0	17.0	50.0	0.0	0.0	46.0	0.0	0.0	473.0	46.0	0.0	0.0	13.0	27.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	19.0	0.0	16.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	160.0	45.0	0.0	0.0	0.0	0.0	233.0	0.0	364.0	19.0	0.0	33.0	14.0	18.0	32.0	160.0	55.0	760.0	133.0	0.0	0.0	15.0	0.0	0.0	30.0	28.0	0.0
Ningiella ruwaisensis	141.0	0.0	0.0	0.0	0.0	0.0	25.0	53.0	33.0	18.0	114.0	0.0	55.0	63.0	0.0	0.0	170.0	0.0	23.0	34.0	63.0	23.0	0.0	22.0	75.0	20.0	18.0	0.0	106.0	0.0	0.0	79.0	23.0	0.0	0.0	0.0	29.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	170.0	44.0	123.0	56.0	0.0	0.0	76.0	208.0	0.0	96.0	27.0	0.0	618.0	30.0	99.0	58.0	198.0	21.0	353.0	62.0	0.0	0.0	25.0	0.0	0.0	26.0	351.0	183.0
Saccharobesus litoralis	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	27.0	0.0	0.0	0.0	29.0	18.0	0.0	25.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	65.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0
Aestuariibacter sp.	34.0	0.0	0.0	16.0	0.0	21.0	69.0	0.0	241.0	17.0	18.0	0.0	0.0	62.0	0.0	0.0	34.0	0.0	14.0	97.0	158.0	0.0	80.0	98.0	2078.0	16.0	0.0	0.0	131.0	0.0	0.0	52.0	27.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	776.0	173.0	0.0	0.0	0.0	313.0	18.0	1394.0	0.0	400.0	103.0	0.0	96.0	0.0	176.0	14.0	734.0	30.0	334.0	54.0	0.0	92.0	852.0	0.0	0.0	67.0	404.0	0.0
Hydrocarboniclastica marina	22.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	18.0	0.0	154.0	16.0	16.0	15.0	195.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	189.0	0.0	67.0	0.0	19.0	0.0	0.0	0.0	0.0	26.0	22.0	0.0	39.0	0.0	0.0	42.0	0.0	0.0	41.0	0.0	0.0	14.0	0.0	0.0	0.0	67.0	0.0	0.0
Neptunicella marina	20.0	0.0	0.0	0.0	0.0	0.0	15.0	43.0	0.0	35.0	204.0	0.0	28.0	50.0	0.0	0.0	267.0	0.0	27.0	43.0	21.0	27.0	17.0	14.0	552.0	27.0	44.0	0.0	143.0	111.0	28.0	402.0	62.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	51.0	0.0	0.0	17.0	195.0	0.0	0.0	0.0	0.0	33.0	46.0	70.0	20.0	14.0	0.0	100.0	0.0	0.0	14.0	19.0	46.0	23.0	23.0	0.0	0.0	1169.0	24.0	334.0	112.0	328.0	72.0	90.0	15.0	0.0	14.0	37.0	0.0	0.0	106.0	390.0	143.0
Aliiglaciecola lipolytica	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	132.0	44.0	0.0	0.0	301.0	0.0	0.0	104.0	0.0	169.0	25.0	56.0	153.0	15.0	0.0	268.0	147.0	0.0	0.0	515.0	84.0	70.0	258.0	62.0	0.0	0.0	0.0	0.0	0.0	398.0	25.0	247.0	0.0	0.0	20.0	32.0	0.0	0.0	0.0	0.0	94.0	31.0	40.0	0.0	74.0	185.0	55.0	0.0	0.0	0.0	21.0	199.0	0.0	405.0	0.0	0.0	229.0	0.0	248.0	333.0	2823.0	164.0	950.0	162.0	0.0	0.0	29.0	0.0	0.0	35.0	1484.0	96.0
Idiomarina baltica	24236.0	74.0	313.0	8780.0	644.0	1821.0	28168.0	26.0	10992.0	1397.0	89085.0	8997.0	383.0	6023.0	0.0	862.0	27572.0	61.0	1294.0	4938.0	12052.0	1292.0	28845.0	29282.0	12254.0	1326.0	2811.0	133.0	12268.0	11480.0	595.0	4993.0	1663.0	2098.0	940.0	113.0	3121.0	1454.0	3893.0	676.0	4544.0	2755.0	0.0	8756.0	1380.0	304.0	42.0	48.0	223.0	3083.0	1735.0	929.0	8668.0	45001.0	4944.0	2913.0	57.0	2999.0	2620.0	13874.0	72784.0	12964.0	10793.0	6926.0	431.0	449318.0	384.0	10738.0	3311.0	86758.0	3858.0	7295.0	1339.0	725.0	29070.0	6262.0	579.0	793.0	79608.0	32962.0	39944.0
Idiomarina zobellii	2687.0	576.0	1562.0	397.0	464.0	1408.0	1587.0	318.0	1436.0	272.0	16213.0	422.0	1531.0	364.0	0.0	1616.0	8371.0	389.0	293.0	711.0	9874.0	274.0	1650.0	1529.0	939.0	279.0	60973.0	374.0	775.0	10383.0	169.0	77.0	1588.0	351.0	587.0	558.0	12424.0	269.0	14244.0	72.0	884.0	343.0	87.0	353.0	302.0	545.0	295.0	369.0	2129.0	2658.0	1841.0	0.0	410.0	20357.0	354.0	143.0	500.0	584.0	224.0	1526.0	8742.0	166.0	800.0	3083.0	314.0	82832.0	2997.0	3021.0	739.0	6655.0	5827.0	4709.0	776.0	137.0	1514.0	625.0	2625.0	2004.0	19502.0	2260.0	32267.0
Idiomarina fontislapidosi	1283.0	0.0	0.0	505.0	0.0	0.0	125.0	0.0	203.0	0.0	1290.0	572.0	87.0	25.0	0.0	0.0	409.0	0.0	0.0	19.0	45.0	0.0	101.0	98.0	50.0	0.0	252.0	0.0	44.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	21.0	0.0	0.0	19.0	0.0	0.0	514.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	532.0	182.0	16.0	0.0	0.0	0.0	20.0	734.0	1324.0	58.0	41.0	30.0	0.0	6348.0	0.0	761.0	35.0	473.0	0.0	44.0	0.0	0.0	105.0	37.0	0.0	21.0	340.0	151.0	384.0
Idiomarina aquatica	958.0	29.0	55.0	450.0	118.0	1251.0	2090.0	196.0	1503.0	219.0	10825.0	506.0	167.0	656.0	0.0	289.0	7583.0	87.0	232.0	606.0	8522.0	211.0	2059.0	2153.0	1866.0	197.0	1111.0	123.0	1370.0	5440.0	294.0	207.0	170.0	235.0	174.0	25.0	1517.0	449.0	9410.0	215.0	306.0	133.0	132.0	434.0	979.0	45.0	0.0	32.0	56.0	267.0	279.0	35.0	477.0	8783.0	875.0	848.0	345.0	360.0	339.0	580.0	9050.0	1348.0	1807.0	1293.0	34.0	55629.0	254.0	4458.0	1449.0	10508.0	372.0	4610.0	805.0	71.0	2130.0	823.0	507.0	405.0	12529.0	3904.0	12730.0
Idiomarina sp. MD25a	655.0	0.0	0.0	120.0	0.0	0.0	279.0	0.0	376.0	0.0	855.0	96.0	0.0	44.0	0.0	0.0	333.0	0.0	31.0	59.0	174.0	0.0	327.0	348.0	126.0	0.0	0.0	0.0	81.0	139.0	0.0	27.0	0.0	0.0	0.0	0.0	28.0	0.0	39.0	0.0	54.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	534.0	59.0	0.0	0.0	22.0	35.0	388.0	2303.0	149.0	122.0	75.0	0.0	4369.0	0.0	452.0	42.0	1071.0	0.0	74.0	0.0	0.0	313.0	105.0	0.0	0.0	842.0	222.0	411.0
Idiomarina sp. X4	186.0	0.0	0.0	37.0	0.0	0.0	144.0	0.0	48.0	0.0	437.0	40.0	0.0	51.0	0.0	0.0	209.0	0.0	34.0	51.0	223.0	0.0	161.0	134.0	56.0	0.0	671.0	0.0	87.0	563.0	0.0	0.0	0.0	0.0	0.0	0.0	596.0	32.0	461.0	0.0	138.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	607.0	178.0	0.0	0.0	0.0	0.0	138.0	248.0	30.0	466.0	108.0	0.0	2070.0	56.0	79.0	0.0	955.0	55.0	59.0	0.0	0.0	138.0	33.0	0.0	0.0	1167.0	283.0	743.0
Idiomarina piscisalsi	591.0	50.0	216.0	76.0	70.0	294.0	381.0	30.0	333.0	51.0	3039.0	103.0	241.0	59.0	0.0	258.0	1605.0	80.0	68.0	139.0	1769.0	63.0	408.0	372.0	138.0	79.0	8338.0	0.0	163.0	1927.0	36.0	0.0	226.0	77.0	72.0	80.0	1769.0	35.0	2440.0	0.0	187.0	68.0	0.0	90.0	40.0	72.0	75.0	48.0	332.0	350.0	303.0	0.0	79.0	3949.0	134.0	0.0	71.0	87.0	64.0	341.0	2028.0	27.0	249.0	643.0	36.0	15497.0	427.0	572.0	129.0	2853.0	770.0	633.0	101.0	0.0	412.0	119.0	393.0	304.0	4090.0	384.0	6143.0
Idiomarina abyssalis	36.0	0.0	0.0	816.0	0.0	0.0	352.0	28.0	0.0	261.0	2034.0	850.0	0.0	33.0	0.0	29.0	235.0	0.0	225.0	0.0	101.0	277.0	369.0	327.0	0.0	271.0	392.0	0.0	119.0	1731.0	267.0	0.0	0.0	0.0	0.0	42.0	293.0	0.0	1074.0	0.0	275.0	0.0	18.0	842.0	79.0	0.0	0.0	0.0	0.0	22.0	20.0	0.0	838.0	976.0	89.0	0.0	33.0	215.0	0.0	0.0	114.0	79.0	176.0	127.0	0.0	10572.0	103.0	117.0	1200.0	8878.0	51.0	128.0	0.0	57.0	344.0	0.0	22.0	23.0	453.0	264.0	357.0
Idiomarina loihiensis	33.0	860.0	1052.0	118.0	324.0	48.0	653.0	1694.0	19.0	1448.0	13079.0	123.0	1656.0	378.0	400.0	12240.0	2077.0	202.0	1466.0	70.0	361.0	1357.0	690.0	639.0	944.0	1452.0	4522.0	43.0	777.0	2604.0	1004.0	55.0	95.0	21.0	439.0	1515.0	42901.0	223.0	3147.0	0.0	1352.0	136.0	795.0	135.0	4013.0	334.0	327.0	160.0	141.0	234.0	392.0	0.0	130.0	761.0	73.0	56.0	4550.0	1535.0	26.0	0.0	133.0	1012.0	156.0	90.0	2420.0	66071.0	3719.0	408.0	5496.0	207.0	294.0	228.0	41.0	392.0	658.0	69.0	7408.0	1903.0	408.0	2130.0	1887.0
Idiomarinaceae bacterium	25848.0	33.0	195.0	3258.0	152.0	857.0	3197.0	588.0	15159.0	298.0	9444.0	3287.0	231.0	1239.0	55.0	158.0	12679.0	121.0	281.0	780.0	5293.0	303.0	3328.0	3197.0	10570.0	333.0	551.0	37.0	2386.0	2016.0	452.0	408.0	249.0	297.0	609.0	0.0	409.0	578.0	442.0	48.0	860.0	932.0	41.0	3276.0	752.0	266.0	26.0	0.0	26.0	735.0	278.0	66.0	3401.0	9482.0	649.0	142.0	137.0	668.0	959.0	15173.0	97599.0	725.0	1360.0	1520.0	25.0	47310.0	118.0	31461.0	2104.0	27564.0	289.0	1706.0	325.0	127.0	3292.0	2190.0	156.0	320.0	69749.0	6769.0	2061.0
Aliidiomarina maris	1491.0	0.0	0.0	0.0	0.0	214.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1393.0	0.0	0.0	0.0	0.0	0.0	115.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	4537.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	382.0	0.0	0.0	0.0	20.0	846.0	113.0	0.0	772.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	44.0	20.0	0.0
Pseudidiomarina aquimaris	150.0	0.0	0.0	0.0	0.0	55.0	159.0	0.0	59.0	51.0	859.0	0.0	0.0	0.0	0.0	0.0	498.0	0.0	62.0	0.0	332.0	70.0	179.0	202.0	234.0	59.0	294.0	0.0	0.0	1384.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	879.0	0.0	372.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	744.0	0.0	0.0	0.0	42.0	107.0	81.0	306.0	0.0	74.0	103.0	0.0	4468.0	0.0	348.0	28.0	5068.0	0.0	1385.0	237.0	0.0	175.0	255.0	0.0	60.0	1786.0	43.0	1643.0
Pseudidiomarina donghaiensis	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	110.0	0.0	1298.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	55.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	465.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	360.0	0.0	125.0
Pseudoalteromonas sp. MEBiC 03607	2931.0	0.0	0.0	764.0	0.0	147.0	7007.0	87.0	1140.0	991.0	104038.0	760.0	311.0	790.0	0.0	0.0	1474.0	0.0	947.0	338.0	999.0	966.0	6885.0	6997.0	4509.0	1061.0	105.0	0.0	1789.0	1011.0	13719.0	5423.0	5803.0	149.0	0.0	0.0	35.0	147.0	1148.0	133608.0	35629.0	74.0	0.0	738.0	48747.0	0.0	0.0	0.0	0.0	1249.0	1150.0	872.0	764.0	28273.0	5800.0	818750.0	0.0	211.0	181.0	1943.0	7040.0	4564.0	12335.0	4309.0	0.0	532767.0	0.0	9467.0	71052.0	3705087.0	6602.0	171348.0	29153.0	57.0	7153.0	421.0	0.0	110.0	86637.0	4364.0	5986.0
Pseudoalteromonas sp. NBT06-2	216.0	0.0	0.0	91.0	0.0	81.0	64.0	14.0	50.0	179.0	100.0	80.0	0.0	60.0	0.0	17.0	254.0	0.0	193.0	111.0	622.0	158.0	65.0	70.0	518.0	166.0	16.0	0.0	122.0	547.0	67.0	236.0	0.0	45.0	0.0	0.0	0.0	3199.0	395.0	150.0	248.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	93.0	1735.0	108.0	775.0	0.0	20.0	42.0	130.0	362.0	191.0	270.0	256.0	73.0	452.0	12.0	169.0	333.0	636.0	32.0	1250.0	221.0	0.0	61.0	87.0	0.0	16.0	1088.0	291.0	108.0
Pseudoalteromonas sp. 0303	647.0	0.0	582.0	267.0	150.0	503.0	3509.0	4482.0	300.0	2875.0	4326.0	261.0	11890.0	96.0	260.0	2181.0	2261.0	643.0	2995.0	6486.0	3673.0	3060.0	3702.0	3188.0	8529.0	2931.0	1226.0	3557.0	184.0	162.0	136.0	176714.0	27741.0	2351.0	0.0	0.0	2054.0	209.0	0.0	13131.0	2686.0	1651.0	4990.0	256.0	254.0	1298.0	186.0	0.0	0.0	8171.0	31180.0	30070.0	326.0	7873.0	1144.0	79705.0	426.0	918.0	9353.0	408.0	1484.0	247.0	2244.0	1110.0	0.0	22559.0	264.0	9678.0	430.0	120931.0	59425.0	16239.0	2800.0	250.0	3355.0	22532.0	5742.0	1717.0	104945.0	645.0	5054.0
Pseudoalteromonas sp.	180.0	180.0	143.0	0.0	83.0	0.0	1510.0	1490.0	0.0	692.0	405.0	0.0	1096.0	0.0	161.0	210.0	771.0	82.0	841.0	482.0	510.0	802.0	1596.0	1633.0	1180.0	753.0	482.0	587.0	0.0	77.0	71.0	10607.0	4437.0	182.0	78.0	0.0	331.0	55.0	48.0	1431.0	126.0	662.0	2069.0	0.0	176.0	0.0	0.0	0.0	229.0	1300.0	3329.0	1782.0	0.0	629.0	174.0	7259.0	430.0	273.0	243.0	93.0	110.0	0.0	499.0	120.0	0.0	2097.0	362.0	703.0	311.0	11830.0	9158.0	13309.0	2319.0	47.0	1519.0	626.0	359.0	1057.0	4517.0	131.0	266.0
Pseudoalteromonas sp. T1lg23B	26.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	78.0	257.0	0.0	0.0	55.0	0.0	0.0	356.0	0.0	78.0	56.0	57.0	89.0	33.0	27.0	925.0	70.0	0.0	0.0	142.0	184.0	0.0	876.0	94.0	23.0	0.0	0.0	17.0	0.0	37.0	0.0	67.0	0.0	0.0	0.0	246.0	0.0	0.0	0.0	0.0	0.0	77.0	128.0	0.0	28.0	19.0	28.0	0.0	0.0	0.0	20.0	33.0	36.0	48.0	0.0	0.0	1154.0	0.0	411.0	45.0	280.0	183.0	75.0	0.0	0.0	20.0	22.0	0.0	0.0	212.0	416.0	178.0
Pseudoalteromonas sp. NC201	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudoalteromonas sp. '520P1 No. 423'	18.0	0.0	0.0	24.0	0.0	19.0	216.0	0.0	17.0	26.0	208.0	29.0	0.0	185.0	0.0	0.0	0.0	0.0	25.0	63.0	113.0	20.0	254.0	234.0	889.0	18.0	0.0	0.0	365.0	109.0	23.0	95.0	0.0	27.0	0.0	0.0	0.0	690.0	545.0	45.0	546.0	0.0	0.0	18.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	379.0	0.0	266.0	0.0	0.0	0.0	0.0	95.0	164.0	0.0	59.0	0.0	985.0	0.0	896.0	126.0	1327.0	0.0	84.0	0.0	0.0	252.0	41.0	0.0	0.0	1464.0	1039.0	442.0
Pseudoalteromonas lipolytica	1915.0	160.0	3040.0	2067.0	84.0	2236.0	910.0	3210.0	1791.0	823.0	11439.0	2131.0	75146.0	1603.0	105.0	88.0	5148.0	3849.0	725.0	13663.0	15083.0	824.0	962.0	951.0	1021.0	709.0	3504.0	175.0	3362.0	376.0	1422.0	462212.0	12925.0	5904.0	457.0	0.0	884.0	287.0	0.0	8873.0	2630.0	1543.0	638.0	2004.0	273.0	184.0	0.0	79.0	107.0	7025.0	284892.0	77791.0	2023.0	21776.0	2908.0	44294.0	1148.0	10182.0	48244.0	1190.0	11875.0	690.0	6486.0	3187.0	0.0	58255.0	417.0	45916.0	6863.0	84783.0	28625.0	97618.0	16365.0	2231.0	1040.0	111740.0	136.0	1645.0	5350.0	9344.0	57651.0
Pseudoalteromonas ruthenica	357.0	0.0	0.0	2884.0	799.0	0.0	622.0	0.0	69.0	68.0	160.0	2987.0	0.0	0.0	0.0	0.0	60.0	0.0	63.0	381.0	20.0	67.0	639.0	610.0	303.0	72.0	512.0	31.0	0.0	0.0	0.0	525.0	17.0	170.0	10522.0	0.0	0.0	64.0	0.0	0.0	82.0	3851.0	0.0	2877.0	0.0	0.0	48.0	0.0	165.0	0.0	0.0	84.0	2884.0	1590.0	76.0	0.0	0.0	17.0	33.0	221.0	435.0	0.0	183.0	251.0	0.0	732.0	0.0	182.0	0.0	5614.0	0.0	0.0	0.0	0.0	585.0	101.0	16.0	1414.0	271.0	0.0	417.0
Pseudoalteromonas arabiensis	171.0	267.0	332.0	0.0	2346.0	57.0	1520.0	6230.0	163.0	144.0	506.0	0.0	12209.0	126.0	0.0	0.0	540.0	658.0	155.0	246.0	298.0	140.0	1520.0	1510.0	1729.0	156.0	51974.0	0.0	202.0	568.0	83.0	1116.0	394.0	101.0	3319.0	0.0	4791.0	79.0	1723.0	2296.0	9710.0	13625.0	0.0	0.0	375.0	0.0	0.0	0.0	0.0	134.0	23129.0	191.0	19.0	715.0	39.0	13214.0	457.0	103.0	306.0	101.0	1169.0	171.0	63.0	98.0	0.0	2509.0	1187.0	1094.0	407.0	295848.0	167.0	2905.0	518.0	24.0	1558.0	641.0	0.0	13804.0	27477.0	617.0	3642.0
Pseudoalteromonas shioyasakiensis	286.0	211.0	626.0	134.0	2037.0	944.0	15174.0	7297.0	145.0	53595.0	6849.0	201.0	6968.0	1277.0	302.0	2162.0	1978.0	239.0	52653.0	5065.0	6486.0	52914.0	15383.0	15877.0	10196.0	53109.0	7118.0	3755.0	2632.0	129.0	703.0	115614.0	19894.0	1872.0	1694.0	511.0	4352.0	333.0	151.0	4678.0	1499.0	2067.0	1125.0	142.0	1061.0	1487.0	116.0	0.0	459.0	6755.0	11657.0	19947.0	102.0	3856.0	486.0	26491.0	1046.0	1585.0	2543.0	125.0	1112.0	566.0	997.0	643.0	0.0	36138.0	626.0	7548.0	3328.0	51885.0	51450.0	11832.0	1938.0	386.0	15480.0	6375.0	6194.0	10139.0	62050.0	7160.0	4306.0
Pseudoalteromonas piscicida	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	166.0	0.0	0.0	92.0	0.0	0.0	116.0	124.0	0.0	0.0	0.0	0.0	0.0	154.0	135.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	293.0	0.0	0.0	141.0	0.0	0.0	0.0	84.0	0.0	0.0	158.0	0.0	219.0	0.0	4035.0	259.0	197.0	0.0	0.0	0.0	354.0	0.0	0.0	257.0	0.0	480.0
